	HGNC_ID	Gene_symbol	gene_long_name	category_sources	category	Source	Source_Date	Download_Date
179	HGNC:24650	EHMT1	EUCHROMATIC HISTONE LYSINE METHYLTRANSFERASE 1	HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
180	HGNC:10632	CCL5	C-C MOTIF CHEMOKINE LIGAND 5	Pharos	ENZYME	DGIdb	20210101	20210909
181	HGNC:10632	CCL5	C-C MOTIF CHEMOKINE LIGAND 5	Pharos	KINASE	DGIdb	20210101	20210909
182	HGNC:10632	CCL5	C-C MOTIF CHEMOKINE LIGAND 5	GO	CELL SURFACE	DGIdb	20210101	20210909
183	HGNC:10632	CCL5	C-C MOTIF CHEMOKINE LIGAND 5	HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
184	HGNC:17992	TRPM3	TRANSIENT RECEPTOR POTENTIAL CATION CHANNEL SUBFAMILY M MEMBER 3	Pharos,HopkinsGroom,BaderLabGenes,GuideToPharmacology	ION CHANNEL	DGIdb	20210101	20210909
185	HGNC:17992	TRPM3	TRANSIENT RECEPTOR POTENTIAL CATION CHANNEL SUBFAMILY M MEMBER 3	HopkinsGroom,RussLampel,HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
186	HGNC:7898	NPC1L1	NPC1 LIKE INTRACELLULAR CHOLESTEROL TRANSPORTER 1	GuideToPharmacology,Pharos	TRANSPORTER	DGIdb	20210101	20210909
187	HGNC:7898	NPC1L1	NPC1 LIKE INTRACELLULAR CHOLESTEROL TRANSPORTER 1	GO	DRUG RESISTANCE	DGIdb	20210101	20210909
188	HGNC:7898	NPC1L1	NPC1 LIKE INTRACELLULAR CHOLESTEROL TRANSPORTER 1	HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
189	HGNC:21498	ATG16L1	AUTOPHAGY RELATED 16 LIKE 1	HumanProteinAtlas	TRANSPORTER	DGIdb	20210101	20210909
190	HGNC:7456	MT-ND2	MTND2	Pharos,HumanProteinAtlas	ENZYME	DGIdb	20210101	20210909
191	HGNC:11408	STK4	SERINE/THREONINE KINASE 4	Pharos,HopkinsGroom,dGene	KINASE	DGIdb	20210101	20210909
192	HGNC:11408	STK4	SERINE/THREONINE KINASE 4	GO	TRANSCRIPTION FACTOR BINDING	DGIdb	20210101	20210909
193	HGNC:11408	STK4	SERINE/THREONINE KINASE 4	GO,dGene	SERINE THREONINE KINASE	DGIdb	20210101	20210909
194	HGNC:11408	STK4	SERINE/THREONINE KINASE 4	HumanProteinAtlas,GuideToPharmacology	ENZYME	DGIdb	20210101	20210909
195	HGNC:11408	STK4	SERINE/THREONINE KINASE 4	RussLampel,HopkinsGroom,HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
196	HGNC:12636	UTS2	UROTENSIN 2	HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
197	HGNC:12636	UTS2	UROTENSIN 2	GO	HORMONE ACTIVITY	DGIdb	20210101	20210909
198	HGNC:26509	FAM109A	FAMILY WITH SEQUENCE SIMILARITY 109 MEMBER A	Pharos	ENZYME	DGIdb	20210101	20210909
199	HGNC:29431	PEAK1	PSEUDOPODIUM ENRICHED ATYPICAL KINASE 1	dGene	SERINE THREONINE KINASE	DGIdb	20210101	20210909
200	HGNC:29431	PEAK1	PSEUDOPODIUM ENRICHED ATYPICAL KINASE 1	dGene,Pharos	KINASE	DGIdb	20210101	20210909
201	HGNC:29431	PEAK1	PSEUDOPODIUM ENRICHED ATYPICAL KINASE 1	RussLampel,HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
202	HGNC:9606	PTH	PARATHYROID HORMONE	HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
203	HGNC:9606	PTH	PARATHYROID HORMONE	GO	HORMONE ACTIVITY	DGIdb	20210101	20210909
204	HGNC:9606	PTH	PARATHYROID HORMONE	GO	DRUG RESISTANCE	DGIdb	20210101	20210909
205	HGNC:20798	SLC35B1	SOLUTE CARRIER FAMILY 35 MEMBER B1	GuideToPharmacology,Pharos	TRANSPORTER	DGIdb	20210101	20210909
206	HGNC:7545	MYB	MYB PROTO-ONCOGENE, TRANSCRIPTION FACTOR	FoundationOneGenes,CarisMolecularIntelligence,Oncomine,Tempus	CLINICALLY ACTIONABLE	DGIdb	20210101	20210909
207	HGNC:13902	SERPINB7	SERPIN FAMILY B MEMBER 7	dGene,HopkinsGroom	PROTEASE INHIBITOR	DGIdb	20210101	20210909
208	HGNC:13902	SERPINB7	SERPIN FAMILY B MEMBER 7	HopkinsGroom,RussLampel,HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
209	HGNC:20576	CYP20A1	CYTOCHROME P450 FAMILY 20 SUBFAMILY A MEMBER 1	HopkinsGroom,RussLampel,HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
210	HGNC:20576	CYP20A1	CYTOCHROME P450 FAMILY 20 SUBFAMILY A MEMBER 1	HopkinsGroom	CYTOCHROME P450	DGIdb	20210101	20210909
211	HGNC:20576	CYP20A1	CYTOCHROME P450 FAMILY 20 SUBFAMILY A MEMBER 1	Pharos,GuideToPharmacology	ENZYME	DGIdb	20210101	20210909
212	HGNC:3368	ENTPD6	ECTONUCLEOSIDE TRIPHOSPHATE DIPHOSPHOHYDROLASE 6 (PUTATIVE)	GO	CELL SURFACE	DGIdb	20210101	20210909
213	HGNC:3368	ENTPD6	ECTONUCLEOSIDE TRIPHOSPHATE DIPHOSPHOHYDROLASE 6 (PUTATIVE)	HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
214	HGNC:56	ABCC5	ATP BINDING CASSETTE SUBFAMILY C MEMBER 5	Pharos,GuideToPharmacology	TRANSPORTER	DGIdb	20210101	20210909
215	HGNC:56	ABCC5	ATP BINDING CASSETTE SUBFAMILY C MEMBER 5	HingoraniCasas,RussLampel,HopkinsGroom	DRUGGABLE GENOME	DGIdb	20210101	20210909
216	HGNC:56	ABCC5	ATP BINDING CASSETTE SUBFAMILY C MEMBER 5	GO,HopkinsGroom	ABC TRANSPORTER	DGIdb	20210101	20210909
217	HGNC:29374	KNDC1	KINASE NON-CATALYTIC C-LOBE DOMAIN CONTAINING 1	Pharos	KINASE	DGIdb	20210101	20210909
218	HGNC:6381	KMO	KYNURENINE 3-MONOOXYGENASE	RussLampel,HopkinsGroom,HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
219	HGNC:6381	KMO	KYNURENINE 3-MONOOXYGENASE	GuideToPharmacology	ENZYME	DGIdb	20210101	20210909
220	HGNC:8636	PC	PYRUVATE CARBOXYLASE	FoundationOneGenes	CLINICALLY ACTIONABLE	DGIdb	20210101	20210909
221	HGNC:8636	PC	PYRUVATE CARBOXYLASE	Pharos,HumanProteinAtlas,GuideToPharmacology	ENZYME	DGIdb	20210101	20210909
222	HGNC:18667	PMPCA	PEPTIDASE, MITOCHONDRIAL PROCESSING ALPHA SUBUNIT	HopkinsGroom	NEUTRAL ZINC METALLOPEPTIDASE	DGIdb	20210101	20210909
223	HGNC:18667	PMPCA	PEPTIDASE, MITOCHONDRIAL PROCESSING ALPHA SUBUNIT	HopkinsGroom,RussLampel	DRUGGABLE GENOME	DGIdb	20210101	20210909
224	HGNC:18667	PMPCA	PEPTIDASE, MITOCHONDRIAL PROCESSING ALPHA SUBUNIT	dGene	PROTEASE	DGIdb	20210101	20210909
225	HGNC:18667	PMPCA	PEPTIDASE, MITOCHONDRIAL PROCESSING ALPHA SUBUNIT	HumanProteinAtlas	ENZYME	DGIdb	20210101	20210909
226	HGNC:4196	GCKR	GLUCOKINASE REGULATOR	Pharos	ENZYME	DGIdb	20210101	20210909
227	HGNC:30043	PAG1	PHOSPHOPROTEIN MEMBRANE ANCHOR WITH GLYCOSPHINGOLIPID MICRODOMAINS 1	FoundationOneGenes	CLINICALLY ACTIONABLE	DGIdb	20210101	20210909
228	HGNC:30043	PAG1	PHOSPHOPROTEIN MEMBRANE ANCHOR WITH GLYCOSPHINGOLIPID MICRODOMAINS 1	Pharos	KINASE	DGIdb	20210101	20210909
229	HGNC:24005	HTR3E	5-HYDROXYTRYPTAMINE RECEPTOR 3E	RussLampel,HopkinsGroom,HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
230	HGNC:24005	HTR3E	5-HYDROXYTRYPTAMINE RECEPTOR 3E	Pharos,GuideToPharmacology,HopkinsGroom	ION CHANNEL	DGIdb	20210101	20210909
231	HGNC:6612	LIMD1	LIM DOMAINS CONTAINING 1	GO	TRANSCRIPTION FACTOR COMPLEX	DGIdb	20210101	20210909
232	HGNC:16998	TMED10	TRANSMEMBRANE P24 TRAFFICKING PROTEIN 10	Pharos	G PROTEIN COUPLED RECEPTOR	DGIdb	20210101	20210909
233	HGNC:16998	TMED10	TRANSMEMBRANE P24 TRAFFICKING PROTEIN 10	HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
234	HGNC:12660	VAX1	VENTRAL ANTERIOR HOMEOBOX 1	Pharos	TRANSCRIPTION FACTOR	DGIdb	20210101	20210909
235	HGNC:27337	ANO5	ANOCTAMIN 5	HumanProteinAtlas	TRANSPORTER	DGIdb	20210101	20210909
236	HGNC:21250	CLPSL2	COLIPASE LIKE 2	HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
237	HGNC:15281	OR5D14	OLFACTORY RECEPTOR FAMILY 5 SUBFAMILY D MEMBER 14	dGene,HopkinsGroom,GO,Pharos	G PROTEIN COUPLED RECEPTOR	DGIdb	20210101	20210909
238	HGNC:15281	OR5D14	OLFACTORY RECEPTOR FAMILY 5 SUBFAMILY D MEMBER 14	HopkinsGroom,RussLampel	DRUGGABLE GENOME	DGIdb	20210101	20210909
239	HGNC:21606	MPC1	MITOCHONDRIAL PYRUVATE CARRIER 1	HumanProteinAtlas,GuideToPharmacology	TRANSPORTER	DGIdb	20210101	20210909
240	HGNC:8546	P4HA1	PROLYL 4-HYDROXYLASE SUBUNIT ALPHA 1	Pharos	ENZYME	DGIdb	20210101	20210909
241	HGNC:8546	P4HA1	PROLYL 4-HYDROXYLASE SUBUNIT ALPHA 1	HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
242	HGNC:15255	OR5AN1	OLFACTORY RECEPTOR FAMILY 5 SUBFAMILY AN MEMBER 1	GO,dGene,Pharos,HopkinsGroom	G PROTEIN COUPLED RECEPTOR	DGIdb	20210101	20210909
243	HGNC:15255	OR5AN1	OLFACTORY RECEPTOR FAMILY 5 SUBFAMILY AN MEMBER 1	RussLampel,HopkinsGroom	DRUGGABLE GENOME	DGIdb	20210101	20210909
244	HGNC:3516	EXTL2	EXOSTOSIN LIKE GLYCOSYLTRANSFERASE 2	HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
245	HGNC:395	ALAD	AMINOLEVULINATE DEHYDRATASE	GO	DRUG RESISTANCE	DGIdb	20210101	20210909
246	HGNC:395	ALAD	AMINOLEVULINATE DEHYDRATASE	Pharos	ENZYME	DGIdb	20210101	20210909
247	HGNC:12313	JMJD1C	JUMONJI DOMAIN CONTAINING 1C	Pharos	TRANSCRIPTION FACTOR	DGIdb	20210101	20210909
248	HGNC:12313	JMJD1C	JUMONJI DOMAIN CONTAINING 1C	GuideToPharmacology	ENZYME	DGIdb	20210101	20210909
249	HGNC:18367	PADI1	PEPTIDYL ARGININE DEIMINASE 1	Pharos,GuideToPharmacology	ENZYME	DGIdb	20210101	20210909
250	HGNC:18367	PADI1	PEPTIDYL ARGININE DEIMINASE 1	HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
251	HGNC:19693	COQ4	COENZYME Q4	Pharos	ENZYME	DGIdb	20210101	20210909
252	HGNC:2977	TRDMT1	TRNA ASPARTIC ACID METHYLTRANSFERASE 1	Pharos	ENZYME	DGIdb	20210101	20210909
253	HGNC:17043	NIPA1	NON IMPRINTED IN PRADER-WILLI/ANGELMAN SYNDROME 1	HumanProteinAtlas,GuideToPharmacology,Pharos	TRANSPORTER	DGIdb	20210101	20210909
254	HGNC:1693	CD68	CD68 MOLECULE	HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
255	HGNC:1529	CAV3	CAVEOLIN 3	HumanProteinAtlas	TRANSPORTER	DGIdb	20210101	20210909
256	HGNC:1529	CAV3	CAVEOLIN 3	GO	CELL SURFACE	DGIdb	20210101	20210909
257	HGNC:15993	CHST8	CARBOHYDRATE SULFOTRANSFERASE 8	HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
258	HGNC:15993	CHST8	CARBOHYDRATE SULFOTRANSFERASE 8	Pharos	ENZYME	DGIdb	20210101	20210909
259	HGNC:13995	PRDM10	PR/SET DOMAIN 10	BaderLabGenes	METHYL TRANSFERASE	DGIdb	20210101	20210909
260	HGNC:13995	PRDM10	PR/SET DOMAIN 10	Pharos	TRANSCRIPTION FACTOR	DGIdb	20210101	20210909
261	HGNC:318	AGA	ASPARTYLGLUCOSAMINIDASE	HumanProteinAtlas,Pharos	ENZYME	DGIdb	20210101	20210909
262	HGNC:318	AGA	ASPARTYLGLUCOSAMINIDASE	HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
263	HGNC:318	AGA	ASPARTYLGLUCOSAMINIDASE	GO	PROTEASE	DGIdb	20210101	20210909
264	HGNC:5662	IGHV6-1	IMMUNOGLOBULIN HEAVY VARIABLE 6-1	GO	EXTERNAL SIDE OF PLASMA MEMBRANE	DGIdb	20210101	20210909
265	HGNC:11869	TMEM2	TRANSMEMBRANE PROTEIN 2	Pharos	TRANSCRIPTION FACTOR	DGIdb	20210101	20210909
266	HGNC:3815	FOXI1	FORKHEAD BOX I1	Pharos	TRANSCRIPTION FACTOR	DGIdb	20210101	20210909
267	HGNC:9378	PRKAB1	PROTEIN KINASE AMP-ACTIVATED NON-CATALYTIC SUBUNIT BETA 1	GuideToPharmacology,Pharos	ENZYME	DGIdb	20210101	20210909
268	HGNC:9378	PRKAB1	PROTEIN KINASE AMP-ACTIVATED NON-CATALYTIC SUBUNIT BETA 1	HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
269	HGNC:9378	PRKAB1	PROTEIN KINASE AMP-ACTIVATED NON-CATALYTIC SUBUNIT BETA 1	Pharos	KINASE	DGIdb	20210101	20210909
270	HGNC:637	AQP4	AQUAPORIN 4	GO	EXTERNAL SIDE OF PLASMA MEMBRANE	DGIdb	20210101	20210909
271	HGNC:637	AQP4	AQUAPORIN 4	GuideToPharmacology	ION CHANNEL	DGIdb	20210101	20210909
272	HGNC:637	AQP4	AQUAPORIN 4	HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
273	HGNC:11138	SNCA	SYNUCLEIN ALPHA	HumanProteinAtlas	TRANSPORTER	DGIdb	20210101	20210909
274	HGNC:11138	SNCA	SYNUCLEIN ALPHA	Pharos	KINASE	DGIdb	20210101	20210909
275	HGNC:11138	SNCA	SYNUCLEIN ALPHA	HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
276	HGNC:4892	HGD	HOMOGENTISATE 1,2-DIOXYGENASE	Pharos,HumanProteinAtlas	ENZYME	DGIdb	20210101	20210909
277	HGNC:14450	LPIN2	LIPIN 2	HumanProteinAtlas,GuideToPharmacology,Pharos	ENZYME	DGIdb	20210101	20210909
278	HGNC:23692	ACKR3	ATYPICAL CHEMOKINE RECEPTOR 3	GO	CELL SURFACE	DGIdb	20210101	20210909
279	HGNC:23692	ACKR3	ATYPICAL CHEMOKINE RECEPTOR 3	GO	EXTERNAL SIDE OF PLASMA MEMBRANE	DGIdb	20210101	20210909
280	HGNC:23692	ACKR3	ATYPICAL CHEMOKINE RECEPTOR 3	RussLampel,HopkinsGroom,HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
281	HGNC:23692	ACKR3	ATYPICAL CHEMOKINE RECEPTOR 3	HopkinsGroom,GuideToPharmacology,dGene	G PROTEIN COUPLED RECEPTOR	DGIdb	20210101	20210909
282	HGNC:23692	ACKR3	ATYPICAL CHEMOKINE RECEPTOR 3	CarisMolecularIntelligence	CLINICALLY ACTIONABLE	DGIdb	20210101	20210909
283	HGNC:1621	CCT6B	CHAPERONIN CONTAINING TCP1 SUBUNIT 6B	FoundationOneGenes	CLINICALLY ACTIONABLE	DGIdb	20210101	20210909
284	HGNC:12757	WDR5	WD REPEAT DOMAIN 5	HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
285	HGNC:16051	PARD3	PAR-3 FAMILY CELL POLARITY REGULATOR	Pharos	KINASE	DGIdb	20210101	20210909
286	HGNC:33147	SPIN2B	SPINDLIN FAMILY MEMBER 2B	GO	TUMOR SUPPRESSOR	DGIdb	20210101	20210909
287	HGNC:12203	TRBV24-1	T CELL RECEPTOR BETA VARIABLE 24-1	Pharos	KINASE	DGIdb	20210101	20210909
288	HGNC:12203	TRBV24-1	T CELL RECEPTOR BETA VARIABLE 24-1	Pharos	TRANSCRIPTION FACTOR	DGIdb	20210101	20210909
289	HGNC:10998	SLC27A4	SOLUTE CARRIER FAMILY 27 MEMBER 4	Pharos,HumanProteinAtlas,GuideToPharmacology	TRANSPORTER	DGIdb	20210101	20210909
290	HGNC:10998	SLC27A4	SOLUTE CARRIER FAMILY 27 MEMBER 4	HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
291	HGNC:2676	DAPK3	DEATH ASSOCIATED PROTEIN KINASE 3	HopkinsGroom,HingoraniCasas,RussLampel	DRUGGABLE GENOME	DGIdb	20210101	20210909
292	HGNC:2676	DAPK3	DEATH ASSOCIATED PROTEIN KINASE 3	HopkinsGroom,dGene,Pharos	KINASE	DGIdb	20210101	20210909
293	HGNC:2676	DAPK3	DEATH ASSOCIATED PROTEIN KINASE 3	dGene,GO	SERINE THREONINE KINASE	DGIdb	20210101	20210909
294	HGNC:2676	DAPK3	DEATH ASSOCIATED PROTEIN KINASE 3	GuideToPharmacology	ENZYME	DGIdb	20210101	20210909
295	HGNC:6708	LSS	LANOSTEROL SYNTHASE	HopkinsGroom,RussLampel,HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
296	HGNC:6708	LSS	LANOSTEROL SYNTHASE	GuideToPharmacology,HumanProteinAtlas	ENZYME	DGIdb	20210101	20210909
297	HGNC:17325	PRODH2	PROLINE DEHYDROGENASE 2	Pharos	ENZYME	DGIdb	20210101	20210909
298	HGNC:14291	NLGN1	NEUROLIGIN 1	GO	EXTERNAL SIDE OF PLASMA MEMBRANE	DGIdb	20210101	20210909
299	HGNC:14291	NLGN1	NEUROLIGIN 1	GO	CELL SURFACE	DGIdb	20210101	20210909
300	HGNC:14291	NLGN1	NEUROLIGIN 1	HingoraniCasas,RussLampel,HopkinsGroom	DRUGGABLE GENOME	DGIdb	20210101	20210909
301	HGNC:20922	SLX1A	SLX1 HOMOLOG A, STRUCTURE-SPECIFIC ENDONUCLEASE SUBUNIT	GO	DNA REPAIR	DGIdb	20210101	20210909
302	HGNC:14809	OR10G4	OLFACTORY RECEPTOR FAMILY 10 SUBFAMILY G MEMBER 4	HopkinsGroom,GO,dGene,Pharos	G PROTEIN COUPLED RECEPTOR	DGIdb	20210101	20210909
303	HGNC:14809	OR10G4	OLFACTORY RECEPTOR FAMILY 10 SUBFAMILY G MEMBER 4	HopkinsGroom	DRUGGABLE GENOME	DGIdb	20210101	20210909
304	HGNC:9555	PSMD10	PROTEASOME 26S SUBUNIT, NON-ATPASE 10	GO	TRANSCRIPTION FACTOR BINDING	DGIdb	20210101	20210909
305	HGNC:14755	OR13H1	OLFACTORY RECEPTOR FAMILY 13 SUBFAMILY H MEMBER 1	GO,dGene,HopkinsGroom,Pharos	G PROTEIN COUPLED RECEPTOR	DGIdb	20210101	20210909
306	HGNC:14755	OR13H1	OLFACTORY RECEPTOR FAMILY 13 SUBFAMILY H MEMBER 1	HopkinsGroom,RussLampel	DRUGGABLE GENOME	DGIdb	20210101	20210909
307	HGNC:28441	GABPB2	GA BINDING PROTEIN TRANSCRIPTION FACTOR BETA SUBUNIT 2	Pharos	TRANSCRIPTION FACTOR	DGIdb	20210101	20210909
308	HGNC:31256	OR2T34	OLFACTORY RECEPTOR FAMILY 2 SUBFAMILY T MEMBER 34	dGene,HopkinsGroom,GO,Pharos	G PROTEIN COUPLED RECEPTOR	DGIdb	20210101	20210909
309	HGNC:31256	OR2T34	OLFACTORY RECEPTOR FAMILY 2 SUBFAMILY T MEMBER 34	HopkinsGroom,RussLampel,HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
310	HGNC:12032	TRAF2	TNF RECEPTOR ASSOCIATED FACTOR 2	FoundationOneGenes	CLINICALLY ACTIONABLE	DGIdb	20210101	20210909
311	HGNC:24024	FMO6P	FLAVIN CONTAINING MONOOXYGENASE 6 PSEUDOGENE	HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
312	HGNC:2150	CNGA3	CYCLIC NUCLEOTIDE GATED CHANNEL ALPHA 3	Pharos,HopkinsGroom,GuideToPharmacology,HumanProteinAtlas,BaderLabGenes	ION CHANNEL	DGIdb	20210101	20210909
313	HGNC:2150	CNGA3	CYCLIC NUCLEOTIDE GATED CHANNEL ALPHA 3	HopkinsGroom,RussLampel,HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
314	HGNC:2150	CNGA3	CYCLIC NUCLEOTIDE GATED CHANNEL ALPHA 3	HumanProteinAtlas	TRANSPORTER	DGIdb	20210101	20210909
315	HGNC:33207	GGT4P	GAMMA-GLUTAMYLTRANSFERASE 4 PSEUDOGENE	dGene	PROTEASE	DGIdb	20210101	20210909
316	HGNC:20774	TUBB4A	TUBULIN BETA 4A CLASS IVA	RussLampel,HopkinsGroom,HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
317	HGNC:32308	C1QTNF12	C1Q AND TNF RELATED 12	GO	HORMONE ACTIVITY	DGIdb	20210101	20210909
318	HGNC:9508	PSEN1	PRESENILIN 1	HumanProteinAtlas,GuideToPharmacology,Pharos	ENZYME	DGIdb	20210101	20210909
319	HGNC:9508	PSEN1	PRESENILIN 1	HumanProteinAtlas	TRANSPORTER	DGIdb	20210101	20210909
320	HGNC:9508	PSEN1	PRESENILIN 1	dGene	PROTEASE	DGIdb	20210101	20210909
321	HGNC:9508	PSEN1	PRESENILIN 1	GO	CELL SURFACE	DGIdb	20210101	20210909
322	HGNC:9508	PSEN1	PRESENILIN 1	HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
323	HGNC:24149	HES4	HES FAMILY BHLH TRANSCRIPTION FACTOR 4	GO	TRANSCRIPTION FACTOR BINDING	DGIdb	20210101	20210909
324	HGNC:24149	HES4	HES FAMILY BHLH TRANSCRIPTION FACTOR 4	Pharos	TRANSCRIPTION FACTOR	DGIdb	20210101	20210909
325	HGNC:9177	POLE	DNA POLYMERASE EPSILON, CATALYTIC SUBUNIT	RussLampel,HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
326	HGNC:9177	POLE	DNA POLYMERASE EPSILON, CATALYTIC SUBUNIT	FoundationOneGenes,MskImpact,CarisMolecularIntelligence,Oncomine,Tempus	CLINICALLY ACTIONABLE	DGIdb	20210101	20210909
327	HGNC:9177	POLE	DNA POLYMERASE EPSILON, CATALYTIC SUBUNIT	Pharos	ENZYME	DGIdb	20210101	20210909
328	HGNC:9177	POLE	DNA POLYMERASE EPSILON, CATALYTIC SUBUNIT	HopkinsGroom	DNA DIRECTED RNA POLYMERASE	DGIdb	20210101	20210909
329	HGNC:14909	TAS2R1	TASTE 2 RECEPTOR MEMBER 1	GO,GuideToPharmacology,IDG,dGene	G PROTEIN COUPLED RECEPTOR	DGIdb	20210101	20210909
330	HGNC:16438	SLC4A11	SOLUTE CARRIER FAMILY 4 MEMBER 11	HumanProteinAtlas,GuideToPharmacology,Pharos	TRANSPORTER	DGIdb	20210101	20210909
331	HGNC:16438	SLC4A11	SOLUTE CARRIER FAMILY 4 MEMBER 11	RussLampel	DRUGGABLE GENOME	DGIdb	20210101	20210909
332	HGNC:21416	SMPDL3B	SPHINGOMYELIN PHOSPHODIESTERASE ACID LIKE 3B	HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
333	HGNC:21416	SMPDL3B	SPHINGOMYELIN PHOSPHODIESTERASE ACID LIKE 3B	GuideToPharmacology	ENZYME	DGIdb	20210101	20210909
334	HGNC:1643	CD22	CD22 MOLECULE	GO	EXTERNAL SIDE OF PLASMA MEMBRANE	DGIdb	20210101	20210909
335	HGNC:1643	CD22	CD22 MOLECULE	GO	CELL SURFACE	DGIdb	20210101	20210909
336	HGNC:1643	CD22	CD22 MOLECULE	HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
337	HGNC:1643	CD22	CD22 MOLECULE	Pharos	KINASE	DGIdb	20210101	20210909
338	HGNC:1643	CD22	CD22 MOLECULE	Tempus,FoundationOneGenes	CLINICALLY ACTIONABLE	DGIdb	20210101	20210909
339	HGNC:11546	TAF13	TATA-BOX BINDING PROTEIN ASSOCIATED FACTOR 13	Pharos	TRANSCRIPTION FACTOR	DGIdb	20210101	20210909
340	HGNC:19871	VN1R4	VOMERONASAL 1 RECEPTOR 4	dGene	G PROTEIN COUPLED RECEPTOR	DGIdb	20210101	20210909
341	HGNC:8182	OR1C1	OLFACTORY RECEPTOR FAMILY 1 SUBFAMILY C MEMBER 1	GO,HopkinsGroom,dGene,Pharos	G PROTEIN COUPLED RECEPTOR	DGIdb	20210101	20210909
342	HGNC:8182	OR1C1	OLFACTORY RECEPTOR FAMILY 1 SUBFAMILY C MEMBER 1	HingoraniCasas,HopkinsGroom,RussLampel	DRUGGABLE GENOME	DGIdb	20210101	20210909
343	HGNC:30244	LPCAT3	LYSOPHOSPHATIDYLCHOLINE ACYLTRANSFERASE 3	Pharos	ENZYME	DGIdb	20210101	20210909
344	HGNC:30244	LPCAT3	LYSOPHOSPHATIDYLCHOLINE ACYLTRANSFERASE 3	RussLampel	DRUGGABLE GENOME	DGIdb	20210101	20210909
345	HGNC:17318	RXFP2	RELAXIN/INSULIN LIKE FAMILY PEPTIDE RECEPTOR 2	HumanProteinAtlas,GuideToPharmacology,Pharos,HopkinsGroom,dGene	G PROTEIN COUPLED RECEPTOR	DGIdb	20210101	20210909
346	HGNC:17318	RXFP2	RELAXIN/INSULIN LIKE FAMILY PEPTIDE RECEPTOR 2	HingoraniCasas,RussLampel,HopkinsGroom	DRUGGABLE GENOME	DGIdb	20210101	20210909
347	HGNC:11133	SNAP29	SYNAPTOSOME ASSOCIATED PROTEIN 29	HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
348	HGNC:2852	DGKE	DIACYLGLYCEROL KINASE EPSILON	Pharos,GO	KINASE	DGIdb	20210101	20210909
349	HGNC:2852	DGKE	DIACYLGLYCEROL KINASE EPSILON	HumanProteinAtlas	ENZYME	DGIdb	20210101	20210909
350	HGNC:2549	CELF1	CUGBP ELAV-LIKE FAMILY MEMBER 1	Pharos	KINASE	DGIdb	20210101	20210909
351	HGNC:29838	NDOR1	NADPH DEPENDENT DIFLAVIN OXIDOREDUCTASE 1	RussLampel,HopkinsGroom	DRUGGABLE GENOME	DGIdb	20210101	20210909
352	HGNC:30013	PGLYRP2	PEPTIDOGLYCAN RECOGNITION PROTEIN 2	HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
353	HGNC:27038	LCN8	LIPOCALIN 8	HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
